order_id,product_id,category,quantity,price
O013198,P0209,Rumah Tangga,3,1963909
O013198,P0051,Kecantikan,1,2577061
O013199,P0329,Kecantikan,2,1973537
O013199,P0193,Elektronik,4,1667106
O013199,P0024,Elektronik,2,605178
O013200,P0340,Kecantikan,1,2270241
O013200,P0423,Kecantikan,3,2500717
O013201,P0463,Rumah Tangga,1,2331933
O013201,P0477,Kecantikan,2,2173176
O013202,P0106,Kecantikan,3,1572617
O013202,P0277,Rumah Tangga,4,1734008
O013202,P0439,Rumah Tangga,1,1782244
O013202,P0412,Kecantikan,5,694275
O013203,P0347,Fashion,1,1373297
O013203,P0398,Elektronik,5,2751919
O013203,P0455,Kecantikan,4,1042007
O013203,P0002,Fashion,1,2217060
O013204,P0320,Elektronik,1,1605897
O013205,P0101,Makanan & Minuman,3,1201657
O013205,P0458,Rumah Tangga,5,1147943
O013206,P0245,Rumah Tangga,1,2102845
O013207,P0444,Elektronik,3,2403549
O013207,P0303,Kecantikan,1,93202
O013207,P0452,Kecantikan,2,2080232
O013207,P0097,Fashion,1,2270438
O013208,P0400,Makanan & Minuman,1,56936
O013208,P0439,Rumah Tangga,4,1782244
O013208,P0295,Fashion,1,681046
O013209,P0423,Kecantikan,1,2500717
O013209,P0204,Makanan & Minuman,3,1295116
O013210,P0135,Fashion,3,41464
O013210,P0426,Rumah Tangga,2,2260502
O013210,P0425,Elektronik,5,477471
O013211,P0104,Kecantikan,5,885551
O013212,P0429,Kecantikan,1,1539284
O013213,P0474,Elektronik,1,90529
O013213,P0181,Kecantikan,5,2318630
O013214,P0337,Makanan & Minuman,3,2322444
O013214,P0152,Fashion,2,949823
O013214,P0070,Rumah Tangga,5,1621900
O013214,P0042,Fashion,3,796018
O013215,P0432,Kecantikan,4,2465140
O013215,P0417,Elektronik,5,2804826
O013215,P0297,Fashion,3,1774752
O013215,P0419,Elektronik,5,529117
O013216,P0427,Elektronik,1,787078
O013216,P0269,Rumah Tangga,5,180083
O013216,P0407,Fashion,2,762902
O013216,P0384,Makanan & Minuman,3,2601515
O013217,P0492,Rumah Tangga,4,1043752
O013217,P0064,Fashion,4,1179848
O013218,P0310,Kecantikan,3,1717199
O013218,P0163,Fashion,2,2458537
O013218,P0141,Fashion,2,800602
O013218,P0212,Makanan & Minuman,1,1933071
O013219,P0153,Fashion,3,2595051
O013219,P0201,Kecantikan,3,232597
O013219,P0412,Kecantikan,1,694275
O013219,P0181,Kecantikan,4,2318630
O013220,P0059,Kecantikan,4,538499
O013220,P0375,Elektronik,4,1160520
O013220,P0004,Elektronik,3,1854858
O013220,P0042,Fashion,3,796018
O013221,P0311,Elektronik,4,2795549
O013221,P0183,Rumah Tangga,3,448359
O013221,P0069,Kecantikan,3,1660946
O013221,P0433,Fashion,1,1527793
O013222,P0188,Elektronik,5,2764856
O013222,P0415,Makanan & Minuman,1,1098058
O013223,P0244,Kecantikan,5,1924841
O013224,P0224,Rumah Tangga,2,2067655
O013224,P0002,Fashion,3,2217060
O013225,P0104,Kecantikan,1,885551
O013226,P0169,Makanan & Minuman,3,1339236
O013227,P0314,Fashion,3,1937343
O013227,P0254,Makanan & Minuman,1,802511
O013227,P0349,Fashion,2,2395957
O013227,P0047,Makanan & Minuman,5,1898748
O013228,P0155,Fashion,1,28377
O013228,P0253,Elektronik,1,797428
O013228,P0220,Elektronik,4,1588044
O013229,P0264,Rumah Tangga,3,1846742
O013229,P0335,Elektronik,1,2787272
O013229,P0362,Makanan & Minuman,3,1026623
O013229,P0274,Makanan & Minuman,2,1236014
O013230,P0205,Kecantikan,5,2323021
O013231,P0354,Elektronik,5,2341942
O013231,P0346,Fashion,4,2435805
O013231,P0270,Kecantikan,3,1165353
O013232,P0461,Kecantikan,3,1673271
O013232,P0350,Fashion,2,559603
O013232,P0094,Elektronik,5,889563
O013233,P0204,Makanan & Minuman,5,1295116
O013233,P0453,Fashion,2,1283037
O013233,P0113,Elektronik,4,2106051
O013233,P0411,Kecantikan,5,2012992
O013234,P0291,Elektronik,1,2413363
O013235,P0419,Elektronik,5,529117
O013235,P0035,Fashion,4,1393821
O013235,P0448,Fashion,5,1408613
O013236,P0413,Elektronik,5,2218925
O013236,P0315,Fashion,2,2838027
O013237,P0460,Rumah Tangga,2,1628264
O013237,P0297,Fashion,4,1774752
O013237,P0190,Makanan & Minuman,5,2224136
O013238,P0407,Fashion,5,762902
O013238,P0293,Makanan & Minuman,1,402249
O013238,P0492,Rumah Tangga,5,1043752
O013239,P0069,Kecantikan,1,1660946
O013240,P0086,Makanan & Minuman,5,2412993
O013241,P0036,Makanan & Minuman,1,767019
O013241,P0497,Kecantikan,4,945636
O013241,P0011,Kecantikan,1,1465274
O013241,P0179,Kecantikan,5,1779025
O013242,P0402,Fashion,5,706388
O013242,P0017,Fashion,1,471688
O013242,P0320,Elektronik,4,1605897
O013243,P0043,Fashion,3,2345744
O013243,P0216,Kecantikan,5,2220750
O013244,P0331,Kecantikan,3,2484189
O013244,P0032,Fashion,5,792141
O013244,P0089,Kecantikan,3,2611418
O013245,P0193,Elektronik,5,1667106
O013246,P0474,Elektronik,1,90529
O013247,P0032,Fashion,1,792141
O013247,P0465,Rumah Tangga,4,1659272
O013247,P0430,Fashion,2,293544
O013247,P0199,Kecantikan,2,50098
O013248,P0150,Rumah Tangga,2,2319159
O013248,P0126,Kecantikan,3,767606
O013248,P0443,Kecantikan,5,2324474
O013248,P0114,Rumah Tangga,3,2957111
O013249,P0287,Makanan & Minuman,5,1991872
O013249,P0348,Rumah Tangga,3,2086325
O013249,P0324,Fashion,5,2102532
O013250,P0486,Makanan & Minuman,3,2991181
O013250,P0293,Makanan & Minuman,5,402249
O013251,P0177,Rumah Tangga,1,1989016
O013251,P0071,Makanan & Minuman,5,1576547
O013251,P0068,Elektronik,2,2988591
O013252,P0181,Kecantikan,2,2318630
O013253,P0163,Fashion,2,2458537
O013253,P0027,Elektronik,4,2303565
O013254,P0246,Makanan & Minuman,2,826350
O013255,P0245,Rumah Tangga,2,2102845
O013256,P0221,Elektronik,4,1627658
O013256,P0112,Elektronik,3,2243245
O013257,P0250,Rumah Tangga,5,2750832
O013257,P0394,Fashion,3,1222593
O013258,P0428,Kecantikan,1,2891205
O013258,P0268,Elektronik,5,2784153
O013258,P0247,Fashion,5,64230
O013258,P0496,Kecantikan,2,2931444
O013259,P0156,Rumah Tangga,2,2804737
O013259,P0166,Makanan & Minuman,4,2943950
O013260,P0024,Elektronik,4,605178
O013261,P0088,Makanan & Minuman,1,351743
O013261,P0406,Elektronik,1,2168199
O013262,P0167,Rumah Tangga,2,91101
O013262,P0385,Kecantikan,3,2229728
O013263,P0227,Elektronik,1,601970
O013264,P0105,Fashion,5,2996196
O013264,P0024,Elektronik,4,605178
O013264,P0483,Makanan & Minuman,1,187697
O013264,P0152,Fashion,2,949823
O013265,P0031,Makanan & Minuman,4,322692
O013266,P0049,Kecantikan,2,2753128
O013267,P0460,Rumah Tangga,2,1628264
O013267,P0294,Kecantikan,5,1639796
O013267,P0123,Elektronik,1,161774
O013268,P0303,Kecantikan,1,93202
O013268,P0067,Kecantikan,5,2175016
O013268,P0421,Rumah Tangga,4,2653409
O013269,P0080,Makanan & Minuman,1,544564
O013269,P0276,Rumah Tangga,4,1940370
O013269,P0476,Makanan & Minuman,1,1933026
O013269,P0381,Kecantikan,1,1088393
O013270,P0462,Rumah Tangga,5,643029
O013270,P0382,Kecantikan,2,2857095
O013271,P0131,Rumah Tangga,3,2283604
O013271,P0039,Fashion,5,2589494
O013271,P0299,Makanan & Minuman,5,421544
O013271,P0073,Elektronik,1,1003744
O013272,P0382,Kecantikan,3,2857095
O013273,P0156,Rumah Tangga,5,2804737
O013273,P0014,Makanan & Minuman,5,1523213
O013273,P0486,Makanan & Minuman,2,2991181
O013273,P0358,Elektronik,2,2032780
O013274,P0426,Rumah Tangga,2,2260502
O013274,P0335,Elektronik,3,2787272
O013275,P0218,Fashion,1,541171
O013275,P0499,Kecantikan,5,2180244
O013275,P0289,Kecantikan,1,1016401
O013276,P0467,Kecantikan,5,1120253
O013276,P0216,Kecantikan,2,2220750
O013276,P0144,Kecantikan,1,1798218
O013277,P0452,Kecantikan,2,2080232
O013277,P0071,Makanan & Minuman,3,1576547
O013277,P0110,Rumah Tangga,4,2036551
O013277,P0346,Fashion,3,2435805
O013278,P0478,Rumah Tangga,1,2141093
O013279,P0421,Rumah Tangga,5,2653409
O013279,P0084,Makanan & Minuman,1,657388
O013279,P0290,Elektronik,3,2188085
O013279,P0467,Kecantikan,3,1120253
O013280,P0297,Fashion,5,1774752
O013281,P0160,Kecantikan,4,2450977
O013281,P0269,Rumah Tangga,5,180083
O013281,P0360,Kecantikan,3,218208
O013281,P0281,Fashion,1,1934249
O013282,P0039,Fashion,5,2589494
O013283,P0168,Rumah Tangga,2,889343
O013283,P0484,Elektronik,1,128557
O013283,P0397,Kecantikan,4,350608
O013283,P0365,Kecantikan,1,2073044
O013284,P0233,Makanan & Minuman,2,682118
O013285,P0198,Elektronik,5,1489863
O013286,P0018,Rumah Tangga,2,2976283
O013286,P0101,Makanan & Minuman,1,1201657
O013286,P0449,Fashion,1,2632665
O013287,P0131,Rumah Tangga,4,2283604
O013287,P0259,Rumah Tangga,4,2644646
O013287,P0214,Kecantikan,5,543848
O013288,P0208,Makanan & Minuman,1,2118983
O013288,P0080,Makanan & Minuman,5,544564
O013288,P0136,Makanan & Minuman,1,1472012
O013289,P0226,Fashion,4,61704
O013289,P0238,Kecantikan,3,1919685
O013289,P0428,Kecantikan,5,2891205
O013289,P0244,Kecantikan,3,1924841
O013290,P0209,Rumah Tangga,2,1963909
O013290,P0287,Makanan & Minuman,5,1991872
O013291,P0315,Fashion,1,2838027
O013291,P0353,Fashion,3,1492518
O013291,P0052,Fashion,2,2371483
O013291,P0365,Kecantikan,5,2073044
O013292,P0041,Elektronik,3,2613908
O013292,P0128,Elektronik,2,558262
O013292,P0457,Kecantikan,5,2263693
O013293,P0015,Makanan & Minuman,1,2529363
O013294,P0068,Elektronik,4,2988591
O013294,P0484,Elektronik,4,128557
O013294,P0315,Fashion,3,2838027
O013295,P0261,Kecantikan,5,1999186
O013295,P0185,Elektronik,3,2320423
O013295,P0152,Fashion,5,949823
O013295,P0344,Fashion,5,2481485
O013296,P0293,Makanan & Minuman,2,402249
O013297,P0451,Elektronik,5,333662
O013297,P0073,Elektronik,5,1003744
O013297,P0401,Kecantikan,1,2739108
O013297,P0280,Elektronik,5,373308
O013298,P0081,Fashion,3,1024193
O013298,P0182,Makanan & Minuman,1,334258
O013298,P0465,Rumah Tangga,5,1659272
O013299,P0139,Rumah Tangga,5,1180132
O013299,P0205,Kecantikan,5,2323021
O013299,P0237,Fashion,3,837995
O013300,P0408,Makanan & Minuman,2,2483193
O013300,P0070,Rumah Tangga,1,1621900
O013300,P0232,Kecantikan,4,2790086
O013301,P0500,Elektronik,2,2775440
O013301,P0247,Fashion,1,64230
O013301,P0366,Rumah Tangga,2,2308536
O013301,P0361,Makanan & Minuman,3,1206744
O013302,P0479,Fashion,1,2673331
O013303,P0072,Rumah Tangga,2,1945382
O013303,P0271,Elektronik,2,2075987
O013304,P0286,Fashion,2,2039114
O013304,P0444,Elektronik,1,2403549
O013304,P0397,Kecantikan,5,350608
O013305,P0112,Elektronik,2,2243245
O013305,P0150,Rumah Tangga,2,2319159
O013305,P0210,Rumah Tangga,3,424512
O013306,P0084,Makanan & Minuman,2,657388
O013306,P0182,Makanan & Minuman,5,334258
O013307,P0174,Elektronik,3,2590085
O013307,P0319,Kecantikan,1,1227935
O013307,P0373,Fashion,4,1266069
O013307,P0111,Kecantikan,3,1092380
O013308,P0060,Kecantikan,2,2974893
O013308,P0258,Kecantikan,4,2905935
O013309,P0154,Makanan & Minuman,3,1540847
O013310,P0449,Fashion,3,2632665
O013310,P0146,Fashion,5,1298379
O013310,P0492,Rumah Tangga,3,1043752
O013310,P0400,Makanan & Minuman,2,56936
O013311,P0499,Kecantikan,2,2180244
O013311,P0122,Fashion,3,472290
O013311,P0170,Kecantikan,5,1002358
O013312,P0304,Fashion,5,2180380
O013312,P0343,Rumah Tangga,5,1571744
O013312,P0284,Kecantikan,5,2142039
O013313,P0367,Fashion,4,2950862
O013313,P0017,Fashion,3,471688
O013313,P0037,Rumah Tangga,3,2405553
O013313,P0189,Elektronik,5,1838006
O013314,P0474,Elektronik,4,90529
O013315,P0115,Elektronik,2,144086
O013315,P0481,Fashion,4,1656305
O013315,P0130,Fashion,5,1590610
O013316,P0031,Makanan & Minuman,5,322692
O013316,P0084,Makanan & Minuman,4,657388
O013316,P0449,Fashion,5,2632665
O013317,P0146,Fashion,2,1298379
O013318,P0069,Kecantikan,2,1660946
O013318,P0417,Elektronik,4,2804826
O013319,P0390,Kecantikan,5,353852
O013319,P0065,Kecantikan,4,1124930
O013319,P0044,Kecantikan,2,514308
O013320,P0235,Kecantikan,2,843133
O013321,P0222,Makanan & Minuman,3,1418677
O013321,P0115,Elektronik,3,144086
O013321,P0138,Rumah Tangga,1,1115313
O013321,P0359,Fashion,1,2564206
O013322,P0068,Elektronik,5,2988591
O013322,P0277,Rumah Tangga,1,1734008
O013322,P0118,Fashion,2,210229
O013322,P0331,Kecantikan,4,2484189
O013323,P0225,Elektronik,5,807003
O013323,P0314,Fashion,2,1937343
O013323,P0100,Fashion,1,2967791
O013324,P0185,Elektronik,2,2320423
O013324,P0112,Elektronik,5,2243245
O013324,P0015,Makanan & Minuman,5,2529363
O013325,P0423,Kecantikan,2,2500717
O013325,P0025,Rumah Tangga,5,2569516
O013325,P0099,Makanan & Minuman,5,61553
O013326,P0438,Fashion,5,611104
O013326,P0110,Rumah Tangga,4,2036551
O013326,P0381,Kecantikan,3,1088393
O013327,P0343,Rumah Tangga,2,1571744
O013327,P0069,Kecantikan,4,1660946
O013327,P0153,Fashion,4,2595051
O013327,P0122,Fashion,1,472290
O013328,P0217,Makanan & Minuman,4,651363
O013328,P0146,Fashion,3,1298379
O013329,P0261,Kecantikan,3,1999186
O013329,P0198,Elektronik,1,1489863
O013329,P0437,Rumah Tangga,2,1348631
O013329,P0496,Kecantikan,3,2931444
O013330,P0456,Elektronik,1,2427199
O013330,P0339,Rumah Tangga,3,1433085
O013331,P0122,Fashion,1,472290
O013331,P0160,Kecantikan,1,2450977
O013331,P0400,Makanan & Minuman,5,56936
O013331,P0285,Rumah Tangga,4,162174
O013332,P0174,Elektronik,5,2590085
O013333,P0295,Fashion,5,681046
O013334,P0204,Makanan & Minuman,3,1295116
O013334,P0154,Makanan & Minuman,4,1540847
O013334,P0165,Elektronik,1,2490741
O013335,P0459,Elektronik,4,636045
O013335,P0208,Makanan & Minuman,3,2118983
O013336,P0024,Elektronik,4,605178
O013337,P0452,Kecantikan,1,2080232
O013337,P0370,Makanan & Minuman,1,1320042
O013337,P0316,Fashion,5,1656612
O013338,P0263,Elektronik,1,1170967
O013338,P0197,Kecantikan,1,2356321
O013338,P0437,Rumah Tangga,2,1348631
O013338,P0173,Kecantikan,4,1742745
O013339,P0153,Fashion,3,2595051
O013339,P0354,Elektronik,1,2341942
O013340,P0013,Kecantikan,1,90181
O013340,P0482,Elektronik,3,1179781
O013341,P0467,Kecantikan,2,1120253
O013341,P0046,Fashion,5,2224895
O013341,P0412,Kecantikan,2,694275
O013342,P0147,Rumah Tangga,5,751282
O013342,P0110,Rumah Tangga,5,2036551
O013343,P0486,Makanan & Minuman,3,2991181
O013343,P0141,Fashion,4,800602
O013344,P0293,Makanan & Minuman,3,402249
O013345,P0214,Kecantikan,4,543848
O013345,P0115,Elektronik,5,144086
O013346,P0098,Makanan & Minuman,4,2935753
O013347,P0348,Rumah Tangga,5,2086325
O013347,P0406,Elektronik,3,2168199
O013347,P0149,Rumah Tangga,3,224139
O013348,P0118,Fashion,5,210229
O013349,P0194,Rumah Tangga,1,2626630
O013349,P0284,Kecantikan,5,2142039
O013350,P0433,Fashion,1,1527793
O013350,P0395,Kecantikan,3,1416385
O013350,P0055,Fashion,1,342036
O013351,P0471,Rumah Tangga,4,1097781
O013351,P0093,Rumah Tangga,2,1443767
O013351,P0053,Fashion,1,2370639
O013351,P0375,Elektronik,2,1160520
O013352,P0277,Rumah Tangga,5,1734008
O013352,P0430,Fashion,2,293544
O013352,P0188,Elektronik,4,2764856
O013353,P0136,Makanan & Minuman,2,1472012
O013353,P0146,Fashion,3,1298379
O013353,P0355,Fashion,5,1975410
O013354,P0024,Elektronik,5,605178
O013354,P0247,Fashion,5,64230
O013354,P0344,Fashion,4,2481485
O013354,P0170,Kecantikan,2,1002358
O013355,P0134,Rumah Tangga,4,2019459
O013356,P0224,Rumah Tangga,4,2067655
O013356,P0095,Fashion,2,390879
O013357,P0234,Kecantikan,2,700732
O013358,P0063,Kecantikan,5,2560941
O013359,P0142,Makanan & Minuman,3,1984812
O013359,P0385,Kecantikan,4,2229728
O013360,P0024,Elektronik,4,605178
O013360,P0270,Kecantikan,3,1165353
O013360,P0233,Makanan & Minuman,2,682118
O013361,P0255,Kecantikan,4,294798
O013361,P0399,Elektronik,5,832068
O013361,P0097,Fashion,3,2270438
O013362,P0464,Fashion,5,267432
O013362,P0494,Elektronik,2,2925973
O013363,P0096,Kecantikan,1,262838
O013363,P0327,Fashion,4,598284
O013364,P0246,Makanan & Minuman,4,826350
O013364,P0416,Rumah Tangga,2,119048
O013364,P0379,Kecantikan,5,1403463
O013364,P0070,Rumah Tangga,5,1621900
O013365,P0140,Makanan & Minuman,4,1649371
O013365,P0463,Rumah Tangga,5,2331933
O013365,P0095,Fashion,4,390879
O013365,P0256,Makanan & Minuman,3,2744638
O013366,P0260,Makanan & Minuman,3,1128065
O013367,P0308,Fashion,1,233605
O013367,P0494,Elektronik,3,2925973
O013368,P0191,Kecantikan,2,1102884
O013369,P0146,Fashion,4,1298379
O013369,P0367,Fashion,2,2950862
O013370,P0107,Rumah Tangga,5,2656630
O013371,P0175,Rumah Tangga,1,2836702
O013371,P0300,Elektronik,3,81995
O013371,P0051,Kecantikan,4,2577061
O013372,P0327,Fashion,2,598284
O013372,P0440,Makanan & Minuman,3,401781
O013372,P0010,Rumah Tangga,1,2796914
O013373,P0250,Rumah Tangga,2,2750832
O013373,P0093,Rumah Tangga,3,1443767
O013373,P0406,Elektronik,1,2168199
O013374,P0083,Elektronik,3,1428170
O013375,P0135,Fashion,4,41464
O013375,P0059,Kecantikan,4,538499
O013375,P0349,Fashion,4,2395957
O013376,P0378,Kecantikan,2,1405602
O013376,P0184,Elektronik,2,1647634
O013376,P0312,Elektronik,4,1658132
O013377,P0422,Fashion,5,1839269
O013377,P0208,Makanan & Minuman,3,2118983
O013378,P0307,Makanan & Minuman,4,1938214
O013378,P0481,Fashion,3,1656305
O013378,P0183,Rumah Tangga,2,448359
O013379,P0472,Elektronik,4,743270
O013379,P0335,Elektronik,4,2787272
O013379,P0239,Elektronik,1,901336
O013379,P0153,Fashion,5,2595051
O013380,P0495,Makanan & Minuman,3,1432296
O013380,P0223,Makanan & Minuman,3,1988018
O013380,P0496,Kecantikan,2,2931444
O013380,P0169,Makanan & Minuman,4,1339236
O013381,P0030,Rumah Tangga,5,69847
O013381,P0273,Rumah Tangga,4,1350049
O013382,P0084,Makanan & Minuman,1,657388
O013382,P0391,Makanan & Minuman,4,2513155
O013382,P0138,Rumah Tangga,5,1115313
O013382,P0044,Kecantikan,4,514308
O013383,P0225,Elektronik,5,807003
O013383,P0024,Elektronik,1,605178
O013383,P0420,Fashion,2,2240564
O013383,P0323,Fashion,1,495126
O013384,P0075,Rumah Tangga,2,2080945
O013384,P0103,Elektronik,2,1268100
O013385,P0426,Rumah Tangga,5,2260502
O013385,P0003,Fashion,2,2849125
O013385,P0462,Rumah Tangga,3,643029
O013385,P0310,Kecantikan,1,1717199
O013386,P0473,Elektronik,2,439848
O013387,P0190,Makanan & Minuman,5,2224136
O013387,P0357,Rumah Tangga,1,819094
O013388,P0230,Fashion,3,2310994
O013389,P0321,Rumah Tangga,5,2084478
O013389,P0398,Elektronik,4,2751919
O013390,P0290,Elektronik,3,2188085
O013390,P0417,Elektronik,2,2804826
O013391,P0391,Makanan & Minuman,2,2513155
O013392,P0106,Kecantikan,3,1572617
O013392,P0343,Rumah Tangga,5,1571744
O013393,P0435,Makanan & Minuman,3,2910649
O013393,P0378,Kecantikan,4,1405602
O013393,P0383,Rumah Tangga,2,2290453
O013394,P0255,Kecantikan,2,294798
O013394,P0047,Makanan & Minuman,4,1898748
O013394,P0482,Elektronik,5,1179781
O013395,P0204,Makanan & Minuman,1,1295116
O013395,P0321,Rumah Tangga,3,2084478
O013395,P0444,Elektronik,2,2403549
O013395,P0316,Fashion,3,1656612
O013396,P0222,Makanan & Minuman,2,1418677
O013396,P0165,Elektronik,2,2490741
O013396,P0190,Makanan & Minuman,3,2224136
O013397,P0377,Makanan & Minuman,1,367050
O013398,P0041,Elektronik,2,2613908
O013398,P0262,Makanan & Minuman,4,1639628
O013399,P0101,Makanan & Minuman,4,1201657
O013399,P0383,Rumah Tangga,2,2290453
O013399,P0072,Rumah Tangga,5,1945382
O013400,P0235,Kecantikan,4,843133
O013400,P0209,Rumah Tangga,4,1963909
O013400,P0339,Rumah Tangga,4,1433085
O013401,P0338,Rumah Tangga,2,2133953
O013401,P0023,Elektronik,4,2790382
O013402,P0184,Elektronik,2,1647634
O013403,P0311,Elektronik,3,2795549
O013403,P0380,Elektronik,5,802055
O013404,P0155,Fashion,1,28377
O013404,P0408,Makanan & Minuman,2,2483193
O013404,P0407,Fashion,4,762902
O013404,P0245,Rumah Tangga,3,2102845
O013405,P0084,Makanan & Minuman,5,657388
O013405,P0320,Elektronik,2,1605897
O013405,P0497,Kecantikan,4,945636
O013406,P0241,Elektronik,2,1874139
O013406,P0048,Kecantikan,3,1203946
O013407,P0421,Rumah Tangga,2,2653409
O013407,P0239,Elektronik,2,901336
O013408,P0445,Fashion,5,1162871
O013408,P0258,Kecantikan,3,2905935
O013408,P0391,Makanan & Minuman,4,2513155
O013409,P0052,Fashion,2,2371483
O013410,P0111,Kecantikan,4,1092380
O013411,P0027,Elektronik,3,2303565
O013411,P0127,Makanan & Minuman,4,1408569
O013411,P0192,Rumah Tangga,1,1348472
O013412,P0394,Fashion,2,1222593
O013412,P0017,Fashion,3,471688
O013412,P0318,Fashion,2,1415714
O013413,P0499,Kecantikan,1,2180244
O013413,P0216,Kecantikan,3,2220750
O013413,P0400,Makanan & Minuman,4,56936
O013413,P0005,Makanan & Minuman,2,2832184
O013414,P0096,Kecantikan,1,262838
O013414,P0273,Rumah Tangga,1,1350049
O013414,P0172,Elektronik,3,274394
O013415,P0199,Kecantikan,3,50098
O013415,P0400,Makanan & Minuman,5,56936
O013416,P0498,Rumah Tangga,3,822619
O013416,P0058,Makanan & Minuman,1,258418
O013416,P0286,Fashion,1,2039114
O013417,P0175,Rumah Tangga,5,2836702
O013418,P0079,Elektronik,3,131635
O013418,P0003,Fashion,5,2849125
O013419,P0300,Elektronik,4,81995
O013420,P0352,Fashion,2,1901988
O013420,P0202,Elektronik,4,823913
O013421,P0037,Rumah Tangga,5,2405553
O013421,P0391,Makanan & Minuman,1,2513155
O013421,P0497,Kecantikan,3,945636
O013421,P0351,Rumah Tangga,4,2795934
O013422,P0364,Kecantikan,1,1772055
O013423,P0027,Elektronik,2,2303565
O013424,P0464,Fashion,4,267432
O013424,P0402,Fashion,1,706388
O013425,P0345,Makanan & Minuman,2,1373018
O013425,P0431,Fashion,4,59996
O013425,P0477,Kecantikan,4,2173176
O013426,P0399,Elektronik,5,832068
O013426,P0419,Elektronik,4,529117
O013427,P0348,Rumah Tangga,2,2086325
O013427,P0012,Elektronik,2,252673
O013428,P0204,Makanan & Minuman,5,1295116
O013429,P0407,Fashion,1,762902
O013429,P0039,Fashion,3,2589494
O013430,P0302,Elektronik,1,2117677
O013430,P0324,Fashion,4,2102532
O013430,P0287,Makanan & Minuman,3,1991872
O013431,P0194,Rumah Tangga,2,2626630
O013432,P0249,Fashion,4,474984
O013432,P0378,Kecantikan,2,1405602
O013432,P0176,Rumah Tangga,1,786558
O013433,P0450,Makanan & Minuman,3,1700233
O013433,P0331,Kecantikan,3,2484189
O013434,P0333,Makanan & Minuman,3,1083651
O013434,P0398,Elektronik,3,2751919
O013435,P0367,Fashion,5,2950862
O013436,P0129,Rumah Tangga,4,804644
O013436,P0287,Makanan & Minuman,1,1991872
O013437,P0338,Rumah Tangga,3,2133953
O013438,P0489,Elektronik,4,1024317
O013439,P0212,Makanan & Minuman,2,1933071
O013440,P0301,Rumah Tangga,5,2110072
O013441,P0347,Fashion,1,1373297
O013441,P0359,Fashion,2,2564206
O013441,P0124,Kecantikan,2,622838
O013442,P0186,Makanan & Minuman,3,1818297
O013442,P0398,Elektronik,2,2751919
O013443,P0482,Elektronik,4,1179781
