order_id,payment_method,payment_amount,payment_status
O010157,Transfer Bank,3982623,success
O010158,Transfer Bank,6651332,success
O010159,Transfer Bank,10097295,success
O010160,Transfer Bank,28979715,success
O010161,COD,14347720,success
O010162,ShopeePay,2757600,success
O010163,Transfer Bank,11944308,success
O010164,Kartu Kredit,19863880,success
O010165,ShopeePay,5527784,success
O010166,Transfer Bank,14632257,success
O010167,Kartu Kredit,12337764,success
O010168,ShopeePay,14024244,success
O010169,COD,16092870,success
O010170,Kartu Kredit,3492017,success
O010171,Transfer Bank,7022373,success
O010172,ShopeePay,39682620,success
O010173,ShopeePay,22471306,success
O010174,Transfer Bank,14513248,success
O010175,COD,3264735,success
O010176,Transfer Bank,16140805,success
O010177,COD,18435221,success
O010178,Kartu Kredit,22508343,success
O010179,Kartu Kredit,21268383,success
O010180,ShopeePay,27081956,success
O010181,Transfer Bank,9338665,success
O010182,ShopeePay,17664428,success
O010183,Kartu Kredit,9732453,success
O010184,COD,22817021,success
O010185,ShopeePay,1247980,success
O010186,Kartu Kredit,18574010,success
O010187,Kartu Kredit,7979404,success
O010188,COD,18146176,success
O010189,Kartu Kredit,14706123,failed
O010190,Kartu Kredit,21683154,success
O010191,COD,2589866,failed
O010192,Kartu Kredit,15693180,failed
O010193,Transfer Bank,10974082,success
O010194,ShopeePay,15637775,success
O010195,Kartu Kredit,13105392,success
O010196,Transfer Bank,4805413,success
O010197,COD,31682051,success
O010198,Transfer Bank,15748527,success
O010199,ShopeePay,4854398,success
O010200,ShopeePay,11553257,failed
O010201,Kartu Kredit,11396500,success
O010202,Kartu Kredit,3022545,failed
O010203,COD,26138086,success
O010204,Kartu Kredit,1264368,success
O010205,Kartu Kredit,15541103,success
O010206,Kartu Kredit,11712650,success
O010207,Transfer Bank,12944185,success
O010208,Kartu Kredit,10562084,success
O010209,ShopeePay,5203030,success
O010210,ShopeePay,1443767,success
O010211,Transfer Bank,5975616,success
O010212,ShopeePay,1721354,success
O010213,Transfer Bank,6928505,success
O010214,ShopeePay,5645891,success
O010215,Transfer Bank,16098593,success
O010216,Kartu Kredit,15699675,success
O010217,ShopeePay,19138841,success
O010218,ShopeePay,2233048,failed
O010219,ShopeePay,11460960,success
O010220,ShopeePay,1846305,success
O010221,Kartu Kredit,27285709,success
O010222,Transfer Bank,7855636,success
O010223,Kartu Kredit,18834033,success
O010224,Transfer Bank,14069022,success
O010225,ShopeePay,16699875,success
O010226,ShopeePay,13877200,success
O010227,Transfer Bank,10688573,success
O010228,Transfer Bank,2653409,success
O010229,COD,17926654,success
O010230,ShopeePay,5031911,success
O010231,ShopeePay,15778561,success
O010232,ShopeePay,9767165,success
O010233,ShopeePay,11828725,success
O010234,COD,9845325,success
O010235,ShopeePay,2218925,failed
O010236,Transfer Bank,7108029,success
O010237,ShopeePay,10743813,success
O010238,ShopeePay,14962003,success
O010239,COD,6025860,success
O010240,Transfer Bank,27619850,success
O010241,Kartu Kredit,5836146,success
O010242,Transfer Bank,19424264,success
O010243,Transfer Bank,9760724,success
O010244,Kartu Kredit,1244560,success
O010245,Transfer Bank,10496120,success
O010246,COD,16258400,success
O010247,Kartu Kredit,7496556,success
O010248,ShopeePay,11895143,success
O010249,Transfer Bank,9686251,success
O010250,COD,9071323,success
O010251,Kartu Kredit,12087822,success
O010252,Kartu Kredit,4656892,success
O010253,Kartu Kredit,9499491,success
O010254,ShopeePay,25333614,failed
O010255,Kartu Kredit,3527394,success
O010256,COD,8393548,success
O010257,Transfer Bank,17398394,success
O010258,Kartu Kredit,2309643,failed
O010259,Kartu Kredit,668516,success
O010260,Kartu Kredit,19323334,success
O010261,Transfer Bank,14272818,success
O010262,COD,4531009,failed
O010263,Transfer Bank,2889880,success
O010264,Transfer Bank,2532138,success
O010265,COD,22150226,success
O010266,ShopeePay,2016234,success
O010267,COD,24850194,success
O010268,Kartu Kredit,6678227,success
O010269,Kartu Kredit,11350482,success
O010270,Kartu Kredit,6012619,success
O010271,Kartu Kredit,22839099,success
O010272,Kartu Kredit,2667146,success
O010273,Transfer Bank,1089128,success
O010274,ShopeePay,13013105,success
O010275,COD,12260569,success
O010276,COD,21812024,success
O010277,COD,8281525,success
O010278,COD,2878543,success
O010279,Kartu Kredit,10631304,success
O010280,ShopeePay,11999968,success
O010281,Kartu Kredit,10166262,failed
O010282,ShopeePay,14738288,failed
O010283,COD,17235582,success
O010284,Kartu Kredit,10000138,success
O010285,COD,17972510,failed
O010286,ShopeePay,6674781,success
O010287,ShopeePay,10183702,failed
O010288,Kartu Kredit,19010154,success
O010289,Kartu Kredit,3808823,success
O010290,COD,2787272,success
O010291,COD,16582234,success
O010292,ShopeePay,6411428,success
O010293,Transfer Bank,21392096,success
O010294,Transfer Bank,6693084,success
O010295,ShopeePay,2341934,success
O010296,Transfer Bank,10431625,success
O010297,Kartu Kredit,39530276,success
O010298,Transfer Bank,22154179,success
O010299,COD,26614203,success
O010300,ShopeePay,17296930,failed
O010301,ShopeePay,4488423,failed
O010302,Kartu Kredit,12578640,success
O010303,Transfer Bank,15186578,success
O010304,ShopeePay,13419399,success
O010305,ShopeePay,11430708,success
O010306,ShopeePay,14773320,success
O010307,Transfer Bank,14502954,success
O010308,ShopeePay,8390178,success
O010309,Kartu Kredit,1769260,success
O010310,ShopeePay,262838,success
O010311,Transfer Bank,2796726,success
O010312,Kartu Kredit,2122560,success
O010313,ShopeePay,13855005,success
O010314,COD,22282190,success
O010315,Kartu Kredit,10195619,success
O010316,ShopeePay,6117342,success
O010317,ShopeePay,16203522,success
O010318,COD,14585306,success
O010319,Kartu Kredit,21106177,success
O010320,Transfer Bank,15271161,success
O010321,Kartu Kredit,11517825,failed
O010322,ShopeePay,22454172,failed
O010323,ShopeePay,33591659,success
O010324,ShopeePay,24895182,failed
O010325,Kartu Kredit,2012992,failed
O010326,ShopeePay,6838398,success
O010327,COD,7692618,failed
O010328,Kartu Kredit,25179937,success
O010329,ShopeePay,8805011,success
O010330,COD,23958583,success
O010331,Transfer Bank,10010088,success
O010332,COD,3710112,success
O010333,COD,6540314,success
O010334,COD,13133150,failed
O010335,COD,1186788,success
O010336,ShopeePay,16836769,success
O010337,Transfer Bank,1934249,failed
O010338,Kartu Kredit,15940097,success
O010339,COD,26028480,success
O010340,COD,13824280,success
O010341,COD,3872712,success
O010342,ShopeePay,14183510,failed
O010343,COD,6362440,success
O010344,COD,7952072,success
O010345,COD,3016876,success
O010346,Transfer Bank,15202439,success
O010347,Kartu Kredit,22745079,failed
O010348,ShopeePay,18733643,success
O010349,Transfer Bank,13035401,failed
O010350,ShopeePay,2996196,success
O010351,COD,23732592,success
O010352,COD,7214802,success
O010353,ShopeePay,19021134,success
O010354,COD,11452265,success
O010355,ShopeePay,29013674,success
O010356,Transfer Bank,5015367,failed
O010357,Transfer Bank,19943103,success
O010358,Kartu Kredit,15370462,success
O010359,Transfer Bank,17040967,success
O010360,Transfer Bank,13977745,success
O010361,Transfer Bank,10705465,success
O010362,Transfer Bank,15747768,success
O010363,Transfer Bank,2119164,success
O010364,Kartu Kredit,36098706,failed
O010365,ShopeePay,1639796,success
O010366,Kartu Kredit,2913375,success
O010367,Kartu Kredit,3247454,success
O010368,Kartu Kredit,2120142,success
O010369,COD,2243245,success
O010370,COD,8877002,failed
O010371,ShopeePay,11178476,success
O010372,ShopeePay,402249,failed
O010373,ShopeePay,192690,failed
O010374,Kartu Kredit,8547038,failed
O010375,ShopeePay,20630406,success
O010376,Kartu Kredit,10434095,failed
O010377,Kartu Kredit,1584282,failed
O010378,Transfer Bank,5456964,success
O010379,ShopeePay,6010688,success
O010380,ShopeePay,9919046,success
O010381,ShopeePay,9396189,success
O010382,ShopeePay,14286992,success
O010383,ShopeePay,7751725,success
O010384,Kartu Kredit,1798218,success
O010385,COD,26926121,success
O010386,Transfer Bank,5345863,success
O010387,ShopeePay,18302882,success
O010388,Transfer Bank,21040572,success
O010389,Transfer Bank,11012512,success
O010390,Kartu Kredit,15520181,success
O010391,Kartu Kredit,5802687,success
O010392,Kartu Kredit,12210834,success
O010393,ShopeePay,24077418,failed
O010394,COD,11568822,success
O010395,COD,31939445,failed
O010396,Transfer Bank,12448684,success
O010397,COD,11370099,success
O010398,COD,16607992,success
O010399,Transfer Bank,23149511,success
O010400,ShopeePay,843133,failed
O010401,Kartu Kredit,8326320,success
O010402,Kartu Kredit,4165796,success
O010403,ShopeePay,6153185,success
O010404,COD,11685902,success
O010405,ShopeePay,1846305,success
O010406,Kartu Kredit,6036276,success
O010407,Transfer Bank,6865090,success
O010408,Kartu Kredit,4649574,success
O010409,ShopeePay,18676350,success
O010410,Transfer Bank,17763964,failed
O010411,Kartu Kredit,3148312,failed
O010412,Transfer Bank,4481012,success
O010413,Kartu Kredit,17302599,failed
O010414,ShopeePay,14813930,success
O010415,COD,27532903,success
O010416,Transfer Bank,12528758,success
O010417,COD,5796476,success
O010418,Kartu Kredit,4098266,failed
O010419,COD,14805692,success
O010420,Transfer Bank,26408581,success
O010421,Kartu Kredit,8782923,success
O010422,Kartu Kredit,20526209,success
O010423,ShopeePay,20820795,success
O010424,COD,11477881,success
O010425,COD,19752321,success
O010426,ShopeePay,13796276,success
O010427,Transfer Bank,10174674,success
O010428,COD,1406264,success
O010429,Transfer Bank,3706452,failed
O010430,Kartu Kredit,28525197,success
O010431,COD,15636345,success
O010432,Transfer Bank,10310563,failed
O010433,COD,21746156,success
O010434,Kartu Kredit,14754310,success
O010435,Transfer Bank,18572149,success
O010436,COD,8352459,success
O010437,ShopeePay,5446005,success
O010438,Transfer Bank,15958847,failed
O010439,Transfer Bank,15651087,success
O010440,Transfer Bank,9226242,success
O010441,COD,11042817,success
O010442,COD,30137905,success
O010443,Transfer Bank,23084002,success
O010444,ShopeePay,17407030,success
O010445,Kartu Kredit,11019341,success
O010446,Kartu Kredit,11799894,success
O010447,Kartu Kredit,28704855,failed
O010448,Kartu Kredit,10197531,failed
O010449,Kartu Kredit,7870211,success
O010450,ShopeePay,15673228,success
O010451,ShopeePay,2747714,success
O010452,Transfer Bank,11252897,success
O010453,Transfer Bank,1678809,success
O010454,Transfer Bank,12789548,success
O010455,COD,6633182,success
O010456,Kartu Kredit,28377,success
O010457,Kartu Kredit,2960610,success
O010458,COD,17496496,success
O010459,COD,5644372,failed
O010460,Transfer Bank,6036697,success
O010461,Kartu Kredit,12088128,success
O010462,ShopeePay,23567674,failed
O010463,Kartu Kredit,9799142,failed
O010464,Transfer Bank,1601204,success
O010465,Kartu Kredit,8130125,success
O010466,ShopeePay,15254855,success
O010467,Transfer Bank,4744201,success
O010468,Transfer Bank,15426980,success
O010469,ShopeePay,20358895,success
O010470,Kartu Kredit,26156158,success
O010471,ShopeePay,7744813,success
O010472,COD,17714751,success
O010473,COD,21455244,success
O010474,ShopeePay,4646042,success
O010475,Transfer Bank,16048097,success
O010476,COD,159682,success
O010477,ShopeePay,25585970,success
O010478,Kartu Kredit,13728511,failed
O010479,Kartu Kredit,3885348,success
O010480,ShopeePay,26639769,success
O010481,COD,13343096,success
O010482,COD,4023132,success
O010483,ShopeePay,6531599,success
O010484,COD,1128065,success
O010485,Transfer Bank,17529133,success
O010486,COD,6991324,success
O010487,Transfer Bank,4567208,success
O010488,Kartu Kredit,2613908,success
O010489,ShopeePay,5576915,success
O010490,COD,11012810,success
O010491,COD,15990669,success
O010492,Transfer Bank,10007616,success
O010493,Transfer Bank,14726573,success
O010494,ShopeePay,7681418,success
O010495,Kartu Kredit,13267045,failed
O010496,ShopeePay,5866380,success
O010497,Kartu Kredit,8315199,success
O010498,COD,18231210,success
O010499,COD,8697156,success
O010500,ShopeePay,529117,failed
O010501,ShopeePay,9609883,success
O010502,ShopeePay,22979592,failed
O010503,COD,10750853,success
O010504,ShopeePay,6622588,success
O010505,ShopeePay,11765216,success
O010506,Transfer Bank,15699108,success
O010507,COD,18653803,success
O010508,Kartu Kredit,9549534,success
O010509,ShopeePay,8414211,success
O010510,Kartu Kredit,13551158,success
O010511,COD,14768660,success
O010512,COD,25766175,success
O010513,Kartu Kredit,10345988,success
O010514,ShopeePay,12199550,success
O010515,Transfer Bank,11004103,success
O010516,Kartu Kredit,1924149,failed
O010517,COD,4605484,success
O010518,Transfer Bank,11650487,success
O010519,ShopeePay,2153996,success
O010520,Transfer Bank,4215665,success
O010521,ShopeePay,6117342,failed
O010522,COD,20096227,success
O010523,Kartu Kredit,2847272,success
O010524,ShopeePay,3070424,success
O010525,Kartu Kredit,10346236,failed
O010526,ShopeePay,18124208,success
O010527,ShopeePay,4981482,success
O010528,ShopeePay,22451035,success
O010529,COD,26319949,failed
O010530,Kartu Kredit,16075436,success
O010531,ShopeePay,15602466,failed
O010532,Transfer Bank,16109955,success
O010533,Kartu Kredit,9420938,success
O010534,COD,15484130,failed
O010535,Kartu Kredit,15945286,success
O010536,COD,4691488,success
O010537,Kartu Kredit,9806299,success
O010538,Transfer Bank,19265539,success
O010539,Transfer Bank,2925973,failed
O010540,Transfer Bank,18661574,success
O010541,Kartu Kredit,5591098,success
O010542,Kartu Kredit,24954748,success
O010543,Transfer Bank,5814642,success
O010544,COD,2678472,success
O010545,Kartu Kredit,7342165,success
O010546,Kartu Kredit,25689362,success
O010547,ShopeePay,9761525,success
O010548,Kartu Kredit,6178670,failed
O010549,ShopeePay,40093168,success
O010550,Kartu Kredit,392588,success
O010551,Transfer Bank,5961420,success
O010552,Transfer Bank,26545958,success
O010553,COD,17900849,success
O010554,COD,5474546,success
O010555,COD,9297896,success
O010556,Kartu Kredit,1584282,success
O010557,COD,11642630,success
O010558,Transfer Bank,3842782,success
O010559,COD,22968683,success
O010560,ShopeePay,7402177,success
O010561,Kartu Kredit,13436603,success
O010562,Transfer Bank,4218354,success
O010563,ShopeePay,1898748,success
O010564,Transfer Bank,4914072,success
O010565,Transfer Bank,5480482,failed
O010566,ShopeePay,2755326,success
O010567,COD,7194220,success
O010568,Transfer Bank,12544437,success
O010569,COD,9324529,success
O010570,Transfer Bank,36228602,success
O010571,Kartu Kredit,5668433,success
O010572,Transfer Bank,19264016,success
O010573,Kartu Kredit,15630271,success
O010574,Kartu Kredit,949968,success
O010575,Kartu Kredit,889563,success
O010576,ShopeePay,2288618,success
O010577,COD,10223661,success
O010578,Transfer Bank,11062312,success
O010579,Transfer Bank,1988272,failed
O010580,Kartu Kredit,6138479,success
O010581,Transfer Bank,11025423,success
O010582,Transfer Bank,19363889,success
O010583,Kartu Kredit,12326911,success
O010584,COD,22939155,success
O010585,ShopeePay,362116,success
O010586,Kartu Kredit,18135443,success
O010587,Kartu Kredit,5812517,success
O010588,COD,7383321,success
O010589,Kartu Kredit,19537980,success
O010590,COD,308520,success
O010591,ShopeePay,1524287,failed
O010592,ShopeePay,6586397,success
O010593,Transfer Bank,13380541,success
O010594,Kartu Kredit,1373018,success
O010595,Transfer Bank,2135454,success
O010596,Transfer Bank,2668689,success
O010597,ShopeePay,10530660,success
O010598,ShopeePay,6046950,success
O010599,ShopeePay,258418,success
O010600,Kartu Kredit,3145234,success
O010601,Kartu Kredit,6605556,success
O010602,Kartu Kredit,10840911,success
O010603,Transfer Bank,10445672,success
O010604,Kartu Kredit,9743220,success
O010605,ShopeePay,11986606,success
O010606,COD,797428,success
O010607,Kartu Kredit,954788,success
O010608,ShopeePay,19517188,success
O010609,Kartu Kredit,3636594,success
O010610,COD,22261232,success
O010611,COD,9829932,failed
O010612,ShopeePay,25709655,success
O010613,ShopeePay,4448272,success
O010614,Kartu Kredit,23634482,success
O010615,Transfer Bank,4469589,failed
O010616,COD,466010,success
O010617,Transfer Bank,15390193,success
O010618,ShopeePay,9203981,success
O010619,COD,3271230,success
O010620,ShopeePay,15214563,success
O010621,COD,654624,success
O010622,Transfer Bank,8110332,success
O010623,Transfer Bank,8663322,failed
O010624,COD,6410913,success
O010625,ShopeePay,17185536,success
O010626,Transfer Bank,6350879,success
O010627,Transfer Bank,5802747,success
O010628,COD,18494540,failed
O010629,COD,9852725,success
