order_id,user_id,order_date,status,estimated_delivery
O009103,U04638,2025-06-23,delivered,2025-06-28
O009104,U00446,2024-10-28,delivered,2024-11-01
O009105,U04620,2025-06-21,delivered,2025-06-23
O009106,U00522,2024-04-03,delivered,2024-04-08
O009107,U03816,2025-05-15,delivered,2025-05-20
O009108,U03572,2025-05-09,delivered,2025-05-11
O009109,U04369,2024-04-29,delivered,2024-05-02
O009110,U01716,2025-07-08,delivered,2025-07-13
O009111,U04254,2024-05-10,delivered,2024-05-12
O009112,U01442,2025-04-10,delivered,2025-04-12
O009113,U01368,2024-10-29,delivered,2024-10-31
O009114,U03894,2024-02-25,delivered,2024-03-01
O009115,U01563,2025-02-17,delivered,2025-02-23
O009116,U02225,2024-05-31,delivered,2024-06-06
O009117,U01175,2023-05-22,delivered,2023-05-26
O009118,U01370,2023-05-29,delivered,2023-06-02
O009119,U00419,2024-12-25,delivered,2025-01-01
O009120,U02783,2025-06-23,delivered,2025-06-26
O009121,U04223,2025-05-22,delivered,2025-05-29
O009122,U01447,2025-04-14,delivered,2025-04-17
O009123,U03306,2025-01-04,delivered,2025-01-10
O009124,U03442,2024-01-23,canceled,2024-01-29
O009125,U04689,2024-07-02,delivered,2024-07-08
O009126,U02306,2024-09-26,delivered,2024-09-28
O009127,U03962,2025-05-21,delivered,2025-05-28
O009128,U01296,2023-06-29,delivered,2023-07-01
O009129,U03123,2024-07-21,delivered,2024-07-26
O009130,U01786,2024-12-08,delivered,2024-12-11
O009131,U03306,2023-11-19,delivered,2023-11-25
O009132,U02699,2024-10-29,returned,2024-11-02
O009133,U01176,2025-01-17,delivered,2025-01-22
O009134,U04371,2025-02-21,delivered,2025-02-25
O009135,U01693,2023-11-12,delivered,2023-11-14
O009136,U03305,2025-04-23,delivered,2025-04-28
O009137,U03402,2025-01-31,delivered,2025-02-06
O009138,U02776,2025-03-16,delivered,2025-03-21
O009139,U04675,2025-06-04,delivered,2025-06-11
O009140,U01681,2025-05-01,delivered,2025-05-07
O009141,U03449,2025-06-29,delivered,2025-07-04
O009142,U03624,2023-10-21,delivered,2023-10-27
O009143,U00177,2024-05-21,delivered,2024-05-25
O009144,U00573,2024-04-09,delivered,2024-04-14
O009145,U03967,2025-03-14,delivered,2025-03-21
O009146,U01045,2024-09-03,delivered,2024-09-10
O009147,U00196,2024-12-23,delivered,2024-12-29
O009148,U00363,2023-07-05,delivered,2023-07-07
O009149,U01920,2024-12-18,returned,2024-12-24
O009150,U01141,2024-08-05,delivered,2024-08-09
O009151,U01392,2023-11-08,delivered,2023-11-11
O009152,U02842,2025-03-20,delivered,2025-03-22
O009153,U01882,2023-02-22,delivered,2023-03-01
O009154,U02492,2025-04-19,canceled,2025-04-26
O009155,U02231,2024-10-05,delivered,2024-10-08
O009156,U03708,2023-04-13,delivered,2023-04-18
O009157,U00211,2024-09-26,returned,2024-09-29
O009158,U03549,2025-04-02,delivered,2025-04-06
O009159,U00391,2024-11-01,delivered,2024-11-05
O009160,U03250,2023-04-23,returned,2023-04-30
O009161,U02160,2024-03-29,delivered,2024-03-31
O009162,U00388,2025-03-20,delivered,2025-03-26
O009163,U01268,2024-12-29,delivered,2025-01-04
O009164,U00190,2024-09-05,returned,2024-09-11
O009165,U04103,2024-12-21,delivered,2024-12-25
O009166,U02583,2024-02-09,canceled,2024-02-11
O009167,U03638,2025-03-28,delivered,2025-03-31
O009168,U01563,2025-02-01,delivered,2025-02-03
O009169,U00193,2024-10-07,delivered,2024-10-13
O009170,U04169,2025-07-05,canceled,2025-07-11
O009171,U02605,2025-06-22,delivered,2025-06-27
O009172,U01351,2025-02-01,delivered,2025-02-05
O009173,U02265,2025-01-26,delivered,2025-02-01
O009174,U03208,2024-07-31,returned,2024-08-07
O009175,U02677,2023-12-07,delivered,2023-12-14
O009176,U00362,2024-02-20,delivered,2024-02-27
O009177,U04445,2023-08-01,delivered,2023-08-06
O009178,U03110,2025-04-28,delivered,2025-04-30
O009179,U00495,2025-02-11,delivered,2025-02-17
O009180,U00796,2024-08-24,delivered,2024-08-27
O009181,U00841,2025-05-01,canceled,2025-05-08
O009182,U04026,2025-02-10,delivered,2025-02-12
O009183,U04163,2025-06-17,canceled,2025-06-21
O009184,U00247,2023-07-02,delivered,2023-07-09
O009185,U01661,2025-05-25,delivered,2025-06-01
O009186,U03831,2025-07-06,delivered,2025-07-13
O009187,U03942,2023-10-12,delivered,2023-10-19
O009188,U01509,2025-04-08,delivered,2025-04-12
O009189,U01539,2024-08-05,delivered,2024-08-07
O009190,U01757,2024-11-19,delivered,2024-11-21
O009191,U02466,2025-03-02,delivered,2025-03-09
O009192,U03087,2025-05-25,delivered,2025-05-31
O009193,U03756,2025-05-25,delivered,2025-05-31
O009194,U00862,2023-06-29,delivered,2023-07-02
O009195,U00153,2023-06-17,delivered,2023-06-20
O009196,U02857,2023-02-22,delivered,2023-02-26
O009197,U04617,2023-09-05,delivered,2023-09-10
O009198,U01233,2024-12-20,delivered,2024-12-25
O009199,U01021,2025-04-25,delivered,2025-04-27
O009200,U00013,2024-12-21,delivered,2024-12-27
O009201,U03741,2024-06-22,delivered,2024-06-26
O009202,U03684,2024-08-10,delivered,2024-08-12
O009203,U04828,2024-08-30,delivered,2024-09-05
O009204,U00874,2025-07-04,delivered,2025-07-09
O009205,U03947,2024-12-05,delivered,2024-12-09
O009206,U03131,2025-02-20,delivered,2025-02-23
O009207,U03342,2025-05-11,delivered,2025-05-17
O009208,U02184,2025-04-06,delivered,2025-04-13
O009209,U04871,2023-03-31,delivered,2023-04-03
O009210,U01623,2025-06-02,delivered,2025-06-07
O009211,U01987,2025-02-05,canceled,2025-02-12
O009212,U02262,2025-07-08,delivered,2025-07-12
O009213,U03231,2025-03-23,delivered,2025-03-26
O009214,U02229,2024-08-20,canceled,2024-08-27
O009215,U04618,2025-06-12,delivered,2025-06-15
O009216,U00748,2023-08-01,delivered,2023-08-06
O009217,U00296,2024-11-13,delivered,2024-11-18
O009218,U04756,2023-08-28,delivered,2023-08-31
O009219,U02890,2024-09-12,delivered,2024-09-18
O009220,U02711,2024-12-25,canceled,2024-12-28
O009221,U03670,2023-03-04,delivered,2023-03-07
O009222,U04481,2023-09-10,delivered,2023-09-15
O009223,U02502,2025-07-01,delivered,2025-07-04
O009224,U04815,2025-02-09,delivered,2025-02-12
O009225,U04444,2024-11-08,delivered,2024-11-11
O009226,U02355,2024-07-21,delivered,2024-07-25
O009227,U02882,2023-06-21,delivered,2023-06-24
O009228,U02505,2024-05-04,canceled,2024-05-07
O009229,U03886,2023-02-03,delivered,2023-02-07
O009230,U04199,2025-04-07,delivered,2025-04-13
O009231,U03959,2025-01-05,delivered,2025-01-11
O009232,U04443,2023-07-29,delivered,2023-07-31
O009233,U04387,2024-02-11,delivered,2024-02-18
O009234,U02811,2024-05-28,delivered,2024-06-01
O009235,U02285,2025-06-22,delivered,2025-06-28
O009236,U04838,2025-02-14,delivered,2025-02-19
O009237,U00485,2023-10-16,canceled,2023-10-21
O009238,U00650,2023-12-06,delivered,2023-12-12
O009239,U00077,2023-09-18,delivered,2023-09-20
O009240,U01784,2024-08-06,delivered,2024-08-11
O009241,U04053,2025-03-30,delivered,2025-04-05
O009242,U01084,2024-12-09,delivered,2024-12-13
O009243,U01210,2024-10-02,delivered,2024-10-04
O009244,U03971,2025-05-18,delivered,2025-05-23
O009245,U03674,2025-05-28,delivered,2025-06-03
O009246,U02025,2025-02-07,delivered,2025-02-11
O009247,U00063,2023-06-21,delivered,2023-06-28
O009248,U00407,2024-12-19,delivered,2024-12-24
O009249,U01287,2023-09-30,delivered,2023-10-04
O009250,U00586,2025-05-23,delivered,2025-05-28
O009251,U01070,2025-07-01,delivered,2025-07-03
O009252,U04679,2025-05-19,delivered,2025-05-25
O009253,U04115,2025-06-20,delivered,2025-06-26
O009254,U00341,2024-06-20,delivered,2024-06-23
O009255,U01609,2025-03-16,delivered,2025-03-19
O009256,U00335,2025-04-08,delivered,2025-04-10
O009257,U01453,2024-08-05,returned,2024-08-08
O009258,U01188,2025-07-06,delivered,2025-07-11
O009259,U04076,2025-01-15,delivered,2025-01-19
O009260,U00826,2023-08-13,delivered,2023-08-20
O009261,U02553,2025-03-07,delivered,2025-03-12
O009262,U03979,2024-12-15,delivered,2024-12-17
O009263,U01886,2023-09-15,canceled,2023-09-17
O009264,U01463,2024-11-16,canceled,2024-11-21
O009265,U02059,2024-12-31,canceled,2025-01-05
O009266,U04323,2025-05-18,delivered,2025-05-21
O009267,U00043,2025-06-12,delivered,2025-06-14
O009268,U04335,2024-05-06,delivered,2024-05-09
O009269,U01752,2024-12-02,delivered,2024-12-08
O009270,U00018,2025-03-28,delivered,2025-04-01
O009271,U00741,2024-10-28,delivered,2024-11-04
O009272,U03477,2024-05-04,delivered,2024-05-08
O009273,U01131,2022-08-21,delivered,2022-08-25
O009274,U04429,2025-02-22,canceled,2025-02-24
O009275,U00014,2025-07-05,delivered,2025-07-08
O009276,U03625,2024-06-12,delivered,2024-06-15
O009277,U02642,2024-12-06,delivered,2024-12-09
O009278,U00882,2024-08-28,delivered,2024-08-31
O009279,U01260,2024-10-25,canceled,2024-10-31
O009280,U03700,2024-04-10,delivered,2024-04-15
O009281,U01587,2025-07-02,delivered,2025-07-08
O009282,U01910,2025-01-04,returned,2025-01-11
O009283,U03091,2024-05-31,delivered,2024-06-06
O009284,U00369,2022-10-25,canceled,2022-10-31
O009285,U03539,2024-02-11,delivered,2024-02-14
O009286,U02836,2024-08-21,delivered,2024-08-27
O009287,U02413,2025-05-11,returned,2025-05-17
O009288,U02512,2025-03-07,returned,2025-03-10
O009289,U01830,2024-07-28,delivered,2024-08-03
O009290,U04437,2023-08-27,delivered,2023-08-31
O009291,U02923,2023-10-17,delivered,2023-10-23
O009292,U03503,2025-03-31,canceled,2025-04-04
O009293,U03511,2025-01-29,delivered,2025-02-04
O009294,U00317,2024-08-28,delivered,2024-09-04
O009295,U00424,2025-04-09,delivered,2025-04-14
O009296,U00057,2024-01-04,canceled,2024-01-10
O009297,U01769,2025-04-17,delivered,2025-04-23
O009298,U01404,2024-07-30,delivered,2024-08-01
O009299,U03758,2024-07-19,canceled,2024-07-24
O009300,U00201,2025-02-27,delivered,2025-03-05
O009301,U04337,2024-11-22,delivered,2024-11-25
O009302,U03305,2025-03-07,delivered,2025-03-11
O009303,U01331,2024-07-28,canceled,2024-08-02
O009304,U02042,2025-06-30,delivered,2025-07-03
O009305,U00935,2024-11-03,delivered,2024-11-09
O009306,U03317,2024-12-05,delivered,2024-12-09
O009307,U01149,2024-12-06,delivered,2024-12-08
O009308,U01499,2023-07-25,delivered,2023-07-29
O009309,U01438,2024-12-06,delivered,2024-12-13
O009310,U02598,2025-06-14,delivered,2025-06-21
O009311,U02957,2024-01-31,delivered,2024-02-06
O009312,U02364,2025-05-13,delivered,2025-05-17
O009313,U04696,2024-02-18,delivered,2024-02-21
O009314,U03676,2023-09-14,delivered,2023-09-16
O009315,U00037,2024-06-07,delivered,2024-06-12
O009316,U01850,2024-01-16,delivered,2024-01-23
O009317,U02978,2024-01-29,delivered,2024-02-05
O009318,U00085,2024-01-27,canceled,2024-02-02
O009319,U03156,2024-09-29,delivered,2024-10-02
O009320,U04387,2025-03-24,delivered,2025-03-27
O009321,U04245,2024-09-05,delivered,2024-09-09
O009322,U04030,2025-03-03,delivered,2025-03-05
O009323,U02158,2025-06-05,delivered,2025-06-10
O009324,U03144,2023-07-14,delivered,2023-07-16
O009325,U04447,2025-04-29,delivered,2025-05-04
O009326,U00255,2025-06-12,delivered,2025-06-14
O009327,U01332,2024-05-06,delivered,2024-05-13
O009328,U04017,2025-01-04,canceled,2025-01-07
O009329,U01204,2024-12-06,delivered,2024-12-08
O009330,U01940,2025-05-02,delivered,2025-05-04
O009331,U02428,2025-05-29,delivered,2025-06-03
O009332,U00806,2025-07-08,delivered,2025-07-10
O009333,U02906,2025-05-16,delivered,2025-05-20
O009334,U01909,2024-07-26,delivered,2024-07-28
O009335,U02872,2024-10-17,delivered,2024-10-19
O009336,U02843,2025-05-17,delivered,2025-05-20
O009337,U01177,2025-06-07,delivered,2025-06-11
O009338,U03668,2023-04-04,delivered,2023-04-07
O009339,U03941,2025-06-30,delivered,2025-07-07
O009340,U03320,2024-01-18,delivered,2024-01-25
O009341,U04288,2023-06-21,delivered,2023-06-26
O009342,U03256,2025-01-13,delivered,2025-01-15
O009343,U04975,2023-09-07,delivered,2023-09-12
O009344,U01931,2024-08-26,delivered,2024-09-01
O009345,U04808,2025-01-26,delivered,2025-01-29
O009346,U03200,2025-05-12,delivered,2025-05-15
O009347,U03241,2025-06-16,delivered,2025-06-20
O009348,U02243,2024-12-11,delivered,2024-12-16
O009349,U04156,2025-02-24,delivered,2025-03-02
O009350,U01792,2024-04-25,delivered,2024-04-29
O009351,U04613,2023-04-16,delivered,2023-04-19
O009352,U00813,2023-11-30,delivered,2023-12-03
O009353,U01791,2025-04-29,delivered,2025-05-01
O009354,U04707,2024-12-06,delivered,2024-12-13
O009355,U01696,2025-05-27,delivered,2025-06-01
O009356,U00202,2025-04-13,delivered,2025-04-18
O009357,U01690,2025-06-23,delivered,2025-06-27
O009358,U00190,2025-02-13,delivered,2025-02-15
O009359,U00982,2024-08-18,delivered,2024-08-24
O009360,U04793,2025-07-05,delivered,2025-07-10
O009361,U00850,2024-10-26,delivered,2024-10-29
O009362,U04064,2025-04-25,delivered,2025-05-01
O009363,U04611,2025-07-01,canceled,2025-07-03
O009364,U03813,2025-04-07,delivered,2025-04-09
O009365,U00936,2024-04-27,delivered,2024-05-01
O009366,U04043,2023-08-01,canceled,2023-08-03
O009367,U00325,2023-09-02,delivered,2023-09-04
O009368,U00733,2023-10-15,delivered,2023-10-18
O009369,U04311,2025-06-27,delivered,2025-06-30
O009370,U01966,2024-03-22,delivered,2024-03-27
O009371,U00640,2025-06-05,delivered,2025-06-11
O009372,U03737,2025-01-21,delivered,2025-01-28
O009373,U02394,2024-03-18,delivered,2024-03-22
O009374,U03772,2025-01-07,delivered,2025-01-13
O009375,U02730,2025-07-01,delivered,2025-07-03
O009376,U00174,2025-03-26,delivered,2025-04-02
O009377,U01978,2024-10-08,delivered,2024-10-12
O009378,U02973,2023-12-14,delivered,2023-12-18
O009379,U01926,2025-01-24,delivered,2025-01-31
O009380,U03352,2025-05-02,delivered,2025-05-06
O009381,U02897,2025-03-31,delivered,2025-04-04
O009382,U01154,2023-12-20,delivered,2023-12-27
O009383,U00162,2025-05-22,delivered,2025-05-26
O009384,U04178,2025-01-16,delivered,2025-01-19
O009385,U03892,2024-10-03,delivered,2024-10-06
O009386,U00710,2024-04-20,delivered,2024-04-27
O009387,U03811,2023-11-03,delivered,2023-11-09
O009388,U04557,2023-12-24,delivered,2023-12-31
O009389,U04794,2024-07-10,delivered,2024-07-17
O009390,U04117,2024-11-18,delivered,2024-11-23
O009391,U01001,2024-12-05,delivered,2024-12-11
O009392,U01046,2025-02-12,delivered,2025-02-17
O009393,U02035,2023-04-16,delivered,2023-04-23
O009394,U00407,2024-07-01,delivered,2024-07-04
O009395,U00688,2025-04-13,delivered,2025-04-18
O009396,U01850,2024-11-18,delivered,2024-11-22
O009397,U00558,2024-07-29,delivered,2024-08-04
O009398,U01127,2025-06-12,delivered,2025-06-18
O009399,U02701,2025-01-23,delivered,2025-01-25
O009400,U03549,2025-01-14,delivered,2025-01-18
O009401,U02854,2024-12-28,delivered,2024-12-30
O009402,U04233,2025-06-20,delivered,2025-06-25
O009403,U02666,2024-12-08,delivered,2024-12-11
O009404,U02221,2024-12-12,delivered,2024-12-14
O009405,U00087,2025-05-26,delivered,2025-05-28
O009406,U01694,2024-09-21,delivered,2024-09-28
O009407,U02755,2025-03-29,delivered,2025-04-03
O009408,U01622,2025-02-17,delivered,2025-02-20
O009409,U03232,2025-04-26,delivered,2025-04-29
O009410,U02486,2023-11-15,returned,2023-11-17
O009411,U01892,2025-07-01,delivered,2025-07-06
O009412,U03450,2024-04-05,delivered,2024-04-09
O009413,U00688,2024-10-02,delivered,2024-10-09
O009414,U02404,2024-07-27,canceled,2024-08-01
O009415,U02146,2025-05-17,returned,2025-05-21
O009416,U00781,2025-03-16,delivered,2025-03-21
O009417,U01775,2025-07-06,delivered,2025-07-09
O009418,U02507,2025-04-01,delivered,2025-04-04
O009419,U02071,2025-06-06,delivered,2025-06-09
O009420,U04822,2024-12-07,delivered,2024-12-14
O009421,U01938,2024-12-02,canceled,2024-12-06
O009422,U01573,2024-01-14,delivered,2024-01-16
O009423,U04017,2025-03-26,delivered,2025-03-28
O009424,U01643,2024-07-27,delivered,2024-07-30
O009425,U01854,2023-08-16,delivered,2023-08-22
O009426,U00344,2024-11-12,delivered,2024-11-16
O009427,U01918,2025-04-05,canceled,2025-04-10
O009428,U03892,2024-12-14,delivered,2024-12-18
O009429,U02865,2025-05-25,canceled,2025-06-01
O009430,U01645,2022-12-26,delivered,2023-01-02
O009431,U01916,2025-06-20,delivered,2025-06-26
O009432,U04770,2024-02-16,delivered,2024-02-19
O009433,U02030,2024-08-31,delivered,2024-09-02
O009434,U01511,2025-03-03,canceled,2025-03-07
O009435,U03476,2024-01-19,delivered,2024-01-23
O009436,U04763,2024-12-31,delivered,2025-01-03
O009437,U02746,2024-03-30,delivered,2024-04-04
O009438,U01928,2022-10-22,delivered,2022-10-26
O009439,U03261,2025-06-23,delivered,2025-06-29
O009440,U00623,2024-11-07,returned,2024-11-10
O009441,U01141,2024-02-15,delivered,2024-02-17
O009442,U00441,2025-02-25,delivered,2025-02-28
O009443,U00528,2024-12-08,canceled,2024-12-13
O009444,U01406,2024-05-20,delivered,2024-05-26
O009445,U01897,2023-08-20,delivered,2023-08-27
O009446,U04707,2025-06-18,delivered,2025-06-23
O009447,U01439,2024-09-22,delivered,2024-09-25
O009448,U01330,2024-12-11,delivered,2024-12-17
O009449,U00745,2025-03-26,delivered,2025-03-31
O009450,U03051,2025-07-03,delivered,2025-07-09
O009451,U04739,2024-05-31,canceled,2024-06-07
O009452,U03596,2025-05-25,delivered,2025-05-31
O009453,U03147,2024-08-06,delivered,2024-08-09
O009454,U04114,2025-03-01,delivered,2025-03-08
O009455,U02515,2024-12-13,delivered,2024-12-17
O009456,U04490,2025-05-06,delivered,2025-05-12
O009457,U02676,2025-06-18,canceled,2025-06-22
O009458,U00170,2025-04-22,delivered,2025-04-24
O009459,U03983,2024-07-03,delivered,2024-07-07
O009460,U02549,2023-01-23,delivered,2023-01-30
O009461,U02735,2025-05-27,delivered,2025-06-03
O009462,U04305,2024-07-31,delivered,2024-08-05
O009463,U00443,2025-01-22,delivered,2025-01-26
O009464,U03344,2024-12-22,delivered,2024-12-27
O009465,U02146,2025-06-02,delivered,2025-06-05
O009466,U00855,2025-03-17,delivered,2025-03-20
O009467,U03870,2025-01-05,delivered,2025-01-09
O009468,U02285,2025-03-05,canceled,2025-03-08
O009469,U03427,2025-02-07,delivered,2025-02-10
O009470,U04881,2024-03-05,canceled,2024-03-10
O009471,U00820,2025-02-07,canceled,2025-02-10
O009472,U01614,2024-05-27,canceled,2024-06-03
O009473,U04445,2025-06-01,delivered,2025-06-08
O009474,U02576,2025-04-27,delivered,2025-05-04
O009475,U02312,2025-02-07,delivered,2025-02-13
O009476,U00652,2024-07-09,delivered,2024-07-11
O009477,U00342,2024-08-28,delivered,2024-09-02
O009478,U03435,2025-03-23,delivered,2025-03-27
O009479,U01617,2024-10-03,delivered,2024-10-10
O009480,U04888,2023-06-12,delivered,2023-06-16
O009481,U02173,2025-03-24,delivered,2025-03-27
O009482,U03689,2025-04-30,delivered,2025-05-07
O009483,U00533,2025-05-12,delivered,2025-05-15
O009484,U02037,2025-06-22,delivered,2025-06-27
O009485,U02172,2025-05-03,delivered,2025-05-06
O009486,U04711,2025-06-24,canceled,2025-06-26
O009487,U02422,2024-05-13,delivered,2024-05-20
O009488,U03344,2024-10-05,delivered,2024-10-10
O009489,U00854,2025-06-24,delivered,2025-07-01
O009490,U02235,2024-06-27,delivered,2024-06-29
O009491,U01162,2023-11-15,delivered,2023-11-18
O009492,U00731,2025-06-19,delivered,2025-06-23
O009493,U04270,2024-05-04,canceled,2024-05-08
O009494,U03443,2024-12-02,delivered,2024-12-08
O009495,U02860,2025-06-15,delivered,2025-06-22
O009496,U02056,2024-03-26,canceled,2024-03-31
O009497,U01958,2023-04-13,delivered,2023-04-15
O009498,U03691,2025-07-07,delivered,2025-07-13
O009499,U04932,2024-07-07,delivered,2024-07-11
O009500,U03196,2024-06-03,delivered,2024-06-05
O009501,U04911,2024-10-01,canceled,2024-10-03
O009502,U00484,2025-04-06,delivered,2025-04-13
O009503,U02595,2025-06-21,delivered,2025-06-27
O009504,U02577,2024-10-27,canceled,2024-11-03
O009505,U04927,2025-05-28,canceled,2025-06-03
O009506,U01229,2024-07-24,delivered,2024-07-28
O009507,U00401,2024-04-06,delivered,2024-04-10
O009508,U01053,2024-12-25,delivered,2024-12-27
O009509,U01342,2023-06-27,delivered,2023-06-30
O009510,U04082,2024-12-15,returned,2024-12-19
O009511,U00654,2024-09-18,canceled,2024-09-24
O009512,U02654,2025-02-23,delivered,2025-02-27
O009513,U00444,2024-08-20,delivered,2024-08-22
O009514,U00536,2024-12-31,delivered,2025-01-03
O009515,U01565,2025-07-01,returned,2025-07-05
O009516,U02746,2024-09-09,delivered,2024-09-11
O009517,U02557,2025-01-31,returned,2025-02-04
O009518,U03810,2025-07-07,returned,2025-07-09
O009519,U00992,2025-04-19,delivered,2025-04-22
O009520,U02335,2024-08-17,delivered,2024-08-20
O009521,U02396,2023-05-22,delivered,2023-05-27
O009522,U04077,2025-06-21,delivered,2025-06-25
O009523,U04321,2023-12-24,delivered,2023-12-31
O009524,U01469,2025-05-11,delivered,2025-05-15
O009525,U01785,2025-05-14,delivered,2025-05-20
